employment_type,age,credit_score,monthly_income,loan_amount,previous_defaults,account_age,loan_enquiries,housing_type,total_expenditure,other_fixed_expenses,gross_revenue,expected_margin,business_rent,utilities_salaries,business_age,gst_registered,business_type,loan_purpose,credit_utilization,payment_history_length,savings_ratio,employment_stability,income_volatility,disposable_income_ratio,dti_ratio,loan_to_income,foir,dscr,expense_to_revenue,rental_burden,defaulted
salaried,34,622,45424,588260,1,1.9,6,owned,21008,3333,0,0.0,0,0,0.0,0,none,gold,0.138,21,0.554,1.8,0.288,0.4641,0.4625,1.0792,0.5359,9.2661,0.0,0.0,0
salaried,27,620,57696,1780605,0,2.5,2,rent,28354,11464,0,0.0,0,0,0.0,0,none,home,0.28,43,0.305,0.4,0.4,0.3099,0.4914,2.5718,0.6901,3.8883,0.0,0.0141,0
salaried,49,696,32918,557740,0,0.7,0,owned,19133,6537,0,0.0,0,0,0.0,0,none,personal,0.191,8,0.227,0.3,0.258,0.2202,0.5812,1.4119,0.7798,7.0824,0.0,0.0,0
salaried,42,602,112355,4228436,1,1.1,2,rent,43926,27873,0,0.0,0,0,0.0,0,none,home,0.289,16,0.359,0.6,0.18,0.361,0.391,3.1362,0.639,3.1886,0.0,0.0335,0
salaried,39,623,116924,718212,1,1.2,0,owned,56619,21403,0,0.0,0,0,0.0,0,none,home,0.34,4,0.287,10.8,0.166,0.3327,0.4842,0.5119,0.6673,19.5358,0.0,0.0,1
self_employed,38,754,18521,150491,0,4.5,1,owned,11242,3323,173095,10.7,21172,50823,11.9,1,trading,personal,0.727,59,0.226,11.9,0.534,0.2136,0.607,0.6771,0.7864,14.7685,0.4159,0.1223,0
self_employed,40,606,69724,401331,1,0.7,7,owned,31024,9546,505244,13.8,32424,108813,5.7,1,manufacturing,business,0.543,2,0.44,5.7,0.291,0.4181,0.445,0.4797,0.5819,20.8478,0.2795,0.0642,0
salaried,51,537,106735,942857,0,0.5,4,owned,75794,5671,0,0.0,0,0,0.0,0,none,business,0.656,9,0.255,2.4,0.208,0.2368,0.7101,0.7361,0.7632,13.5845,0.0,0.0,1
self_employed,29,638,36131,696756,0,6.7,1,rent,15713,6948,166501,21.7,32633,47625,1.3,0,manufacturing,personal,0.476,82,0.387,1.3,0.319,0.3728,0.4349,1.607,0.6272,6.2227,0.482,0.196,1
salaried,29,735,48437,565002,0,2.1,4,rent,34714,6138,0,0.0,0,0,0.0,0,none,business,0.492,29,0.212,2.1,0.4,0.1566,0.7167,0.9721,0.8434,10.2875,0.0,0.1224,0
self_employed,40,730,17919,254216,0,1.3,1,rent,9036,2162,61578,29.1,3497,18469,2.3,1,service,business,0.153,23,0.395,2.3,0.509,0.3751,0.5043,1.1822,0.6249,8.4585,0.3567,0.0568,0
self_employed,41,638,7533,50275,0,10.0,2,rent,4305,1320,56220,13.4,6412,12831,1.2,0,manufacturing,personal,0.53,129,0.329,1.2,0.6,0.2533,0.5715,0.5562,0.7467,17.9803,0.3423,0.1141,0
self_employed,37,848,26488,622036,0,3.4,4,owned,10533,4027,97741,27.1,13735,31703,4.6,1,service,business,0.036,39,0.436,4.6,0.6,0.4503,0.3977,1.957,0.5497,5.1099,0.4649,0.1405,0
salaried,32,683,28413,273246,1,9.4,6,rent,18072,2384,0,0.0,0,0,0.0,0,none,vehicle,0.868,106,0.253,9.9,0.329,0.28,0.636,0.8014,0.72,12.478,0.0,0.0198,0
self_employed,49,648,69955,1227762,0,1.9,0,rent,44267,5208,194320,36.0,16466,31249,0.5,1,service,home,0.582,28,0.314,0.5,0.263,0.2928,0.6328,1.4626,0.7072,6.8373,0.2455,0.0847,0
salaried,43,743,28794,166165,0,3.2,0,owned,15283,7008,0,0.0,0,0,0.0,0,none,gold,0.263,36,0.289,10.1,0.103,0.2258,0.5308,0.4809,0.7742,20.7943,0.0,0.0,0
self_employed,49,638,49586,1535673,0,2.5,0,rent,34310,8273,124275,39.9,9907,28779,3.5,1,service,education,0.57,32,0.094,3.5,0.354,0.1412,0.6919,2.5808,0.8588,3.8747,0.3113,0.0797,1
salaried,33,541,32374,460401,0,1.2,5,rent,20798,3769,0,0.0,0,0,0.0,0,none,gold,0.405,3,0.294,0.4,0.249,0.2412,0.6424,1.1851,0.7588,8.438,0.0,0.0635,0
salaried,37,686,20997,233424,0,4.6,2,owned,8185,5078,0,0.0,0,0,0.0,0,none,home,0.353,53,0.333,0.6,0.178,0.3683,0.3898,0.9264,0.6317,10.7943,0.0,0.0,0
salaried,48,668,33515,520555,0,4.2,0,owned,24759,4745,0,0.0,0,0,0.0,0,none,home,0.696,53,0.172,4.7,0.24,0.1197,0.7387,1.2943,0.8803,7.726,0.0,0.0,0
self_employed,40,799,16313,344606,0,3.4,1,owned,4925,1314,127445,12.8,6553,36538,0.5,1,trading,business,0.287,32,0.6,0.5,0.411,0.6175,0.3019,1.7604,0.3825,5.6806,0.3381,0.0514,0
salaried,21,626,29385,197114,0,1.0,4,rent,12659,7059,0,0.0,0,0,0.0,0,none,personal,0.573,4,0.371,0.4,0.4,0.329,0.4308,0.559,0.671,17.8891,0.0,0.0557,0
salaried,27,704,66708,511193,1,7.0,1,owned,43103,13338,0,0.0,0,0,0.0,0,none,education,0.847,91,0.159,0.9,0.181,0.1539,0.6461,0.6386,0.8461,15.6594,0.0,0.0,0
salaried,35,520,84879,931853,0,1.8,3,owned,53194,17746,0,0.0,0,0,0.0,0,none,home,0.523,15,0.18,1.4,0.017,0.1642,0.6267,0.9149,0.8358,10.9304,0.0,0.0,1
salaried,27,745,83431,611360,0,3.1,0,rent,52310,10322,0,0.0,0,0,0.0,0,none,gold,0.366,34,0.176,1.0,0.04,0.2493,0.627,0.6106,0.7507,16.3761,0.0,0.0413,0
self_employed,38,583,4000,65510,0,0.5,3,owned,1226,214,50000,8.0,2868,7936,2.7,1,trading,home,0.841,13,0.6,2.7,0.483,0.64,0.3065,1.3648,0.36,7.3271,0.2161,0.0574,0
salaried,40,622,57976,452255,4,20.0,1,owned,26209,11976,0,0.0,0,0,0.0,0,none,personal,0.411,233,0.277,5.7,0.27,0.3414,0.4521,0.6501,0.6586,15.3832,0.0,0.0,1
salaried,30,799,76841,1792220,2,2.7,1,rent,34904,14559,0,0.0,0,0,0.0,0,none,home,0.568,34,0.371,4.6,0.09,0.3563,0.4542,1.9436,0.6437,5.145,0.0,0.0877,0
self_employed,36,754,15690,94004,0,4.9,1,rent,8818,2331,67050,23.4,7393,19365,0.7,1,manufacturing,vehicle,0.163,55,0.294,0.7,0.456,0.2894,0.562,0.4993,0.7106,20.0289,0.3991,0.1103,0
salaried,30,656,76664,697879,0,2.5,2,rent,58609,9501,0,0.0,0,0,0.0,0,none,personal,0.662,37,0.175,0.1,0.198,0.1116,0.7645,0.7586,0.8884,13.1823,0.0,0.1423,1
self_employed,29,694,24152,335286,0,8.1,1,rent,12704,4334,75476,32.0,9412,11798,10.3,1,service,business,0.428,104,0.282,10.3,0.542,0.2946,0.526,1.1569,0.7054,8.6441,0.281,0.1247,0
salaried,41,578,64623,630956,0,2.6,0,owned,35189,10698,0,0.0,0,0,0.0,0,none,business,0.87,36,0.257,5.4,0.324,0.2899,0.5445,0.8136,0.7101,12.2905,0.0,0.0,0
salaried,24,659,112003,1158046,0,4.0,1,owned,79733,8178,0,0.0,0,0,0.0,0,none,education,0.263,39,0.239,0.1,0.202,0.2151,0.7119,0.8616,0.7849,11.6061,0.0,0.0,0
self_employed,21,702,6967,50452,0,1.0,5,owned,2173,357,73342,9.5,7513,22191,4.8,1,trading,business,0.323,5,0.6,4.8,0.339,0.6369,0.3119,0.6035,0.3631,16.571,0.405,0.1024,0
self_employed,35,900,41465,270168,0,1.4,0,owned,27092,7265,108264,38.3,18448,23021,2.5,1,service,education,0.313,11,0.082,2.5,0.561,0.1714,0.6534,0.543,0.8286,18.4174,0.383,0.1704,0
salaried,43,633,102206,930715,0,3.5,2,owned,47979,19593,0,0.0,0,0,0.0,0,none,personal,0.749,35,0.317,0.8,0.382,0.3389,0.4694,0.7589,0.6611,13.1777,0.0,0.0,0
self_employed,37,613,10330,166602,0,1.4,0,owned,3230,1673,83303,12.4,4470,17440,3.7,0,manufacturing,home,0.881,7,0.492,3.7,0.453,0.5254,0.3127,1.344,0.4746,7.4405,0.263,0.0537,1
salaried,44,572,60996,387026,0,0.5,2,rent,37611,9856,0,0.0,0,0,0.0,0,none,business,0.67,9,0.305,7.3,0.08,0.2218,0.6166,0.5288,0.7782,18.9122,0.0,0.0891,1
salaried,33,597,64349,589244,1,0.5,2,rent,30101,12733,0,0.0,0,0,0.0,0,none,personal,0.695,7,0.334,4.1,0.251,0.3343,0.4678,0.7631,0.6657,13.1047,0.0,0.14,0
salaried,21,545,130406,4078115,2,0.5,0,rent,74388,15835,0,0.0,0,0,0.0,0,none,education,0.916,1,0.238,1.0,0.4,0.3081,0.5704,2.606,0.6919,3.8372,0.0,0.1252,1
salaried,28,549,51517,813327,0,1.3,1,owned,33117,12628,0,0.0,0,0,0.0,0,none,business,0.771,8,0.135,4.8,0.087,0.112,0.6428,1.3156,0.888,7.6009,0.0,0.0,0
salaried,57,656,32684,683719,0,0.5,0,owned,22982,8043,0,0.0,0,0,0.0,0,none,personal,0.263,5,0.0,0.7,0.24,0.0508,0.7032,1.7433,0.9492,5.7364,0.0,0.0,1
salaried,32,817,91106,1083791,3,8.7,0,rent,49955,18668,0,0.0,0,0,0.0,0,none,business,0.5,119,0.339,0.9,0.163,0.2468,0.5483,0.9913,0.7532,10.0875,0.0,0.112,0
salaried,40,750,111620,1004709,4,5.0,7,owned,71190,12733,0,0.0,0,0,0.0,0,none,personal,0.573,54,0.244,6.5,0.241,0.2481,0.6378,0.7501,0.7519,13.3316,0.0,0.0,1
salaried,21,611,59072,473700,0,1.0,0,rent,33314,8580,0,0.0,0,0,0.0,0,none,gold,0.501,10,0.292,0.1,0.17,0.2908,0.564,0.6683,0.7092,14.9644,0.0,0.1265,0
salaried,36,598,32892,442842,0,1.2,3,owned,20292,5407,0,0.0,0,0,0.0,0,none,education,0.42,12,0.146,4.3,0.119,0.2187,0.6169,1.122,0.7813,8.913,0.0,0.0,0
self_employed,30,633,42226,316627,0,5.1,2,rent,24726,6849,167564,25.2,28916,37605,2.4,1,manufacturing,gold,0.466,59,0.373,2.4,0.6,0.2522,0.5856,0.6249,0.7478,16.0034,0.397,0.1726,1
salaried,24,830,124409,2018080,0,2.9,8,rent,57206,23927,0,0.0,0,0,0.0,0,none,vehicle,0.315,42,0.29,2.2,0.249,0.3479,0.4598,1.3518,0.6521,7.3977,0.0,0.0935,1
salaried,45,727,35037,394744,2,0.5,9,rent,20199,4245,0,0.0,0,0,0.0,0,none,home,0.456,8,0.321,3.0,0.269,0.3023,0.5765,0.9389,0.6977,10.6511,0.0,0.0406,1
salaried,43,662,39220,140299,1,11.6,3,rent,21917,3986,0,0.0,0,0,0.0,0,none,personal,0.611,123,0.386,11.4,0.043,0.3395,0.5588,0.2981,0.6605,33.5455,0.0,0.0499,0
self_employed,42,748,10316,80443,3,11.5,3,rent,5696,827,51321,20.1,2710,11636,0.6,1,manufacturing,education,0.446,133,0.336,0.6,0.081,0.3677,0.5522,0.6498,0.6323,15.3888,0.2795,0.0528,0
salaried,48,655,102106,431581,0,0.8,1,rent,38695,18713,0,0.0,0,0,0.0,0,none,gold,0.266,1,0.426,2.7,0.308,0.4378,0.379,0.3522,0.5622,28.3903,0.0,0.0601,1
salaried,41,732,66499,733735,0,5.7,2,owned,42616,11826,0,0.0,0,0,0.0,0,none,home,0.65,73,0.155,1.5,0.19,0.1813,0.6409,0.9195,0.8187,10.8757,0.0,0.0,1
self_employed,32,624,6100,75729,0,0.7,2,owned,2099,1069,50000,12.2,3644,13670,2.8,1,trading,personal,0.317,10,0.489,2.8,0.6,0.4807,0.3441,1.0345,0.5193,9.666,0.3463,0.0729,0
salaried,33,626,105803,3878848,0,2.0,0,rent,40045,16621,0,0.0,0,0,0.0,0,none,vehicle,0.67,21,0.457,0.4,0.133,0.4644,0.3785,3.0551,0.5356,3.2732,0.0,0.1363,1
salaried,36,739,35055,488810,1,0.5,8,owned,20500,2352,0,0.0,0,0,0.0,0,none,gold,0.319,5,0.312,3.1,0.4,0.3481,0.5848,1.162,0.6519,8.6058,0.0,0.0,1
salaried,24,680,53675,534447,0,4.0,2,owned,31638,10086,0,0.0,0,0,0.0,0,none,vehicle,0.216,47,0.21,4.0,0.057,0.2227,0.5894,0.8298,0.7773,12.0517,0.0,0.0,1
salaried,27,726,43887,427409,0,3.1,3,rent,21934,7280,0,0.0,0,0,0.0,0,none,home,0.428,31,0.307,1.7,0.14,0.3343,0.4998,0.8116,0.6657,12.3218,0.0,0.1135,0
salaried,24,650,48220,650330,0,1.0,2,rent,27102,3268,0,0.0,0,0,0.0,0,none,gold,0.655,20,0.252,1.1,0.153,0.3702,0.562,1.1239,0.6298,8.8976,0.0,0.1427,1
self_employed,34,830,13839,85714,0,0.6,1,owned,7019,1586,52026,26.6,4644,6578,5.1,1,service,home,0.24,1,0.368,5.1,0.511,0.3782,0.5072,0.5161,0.6218,19.3747,0.2157,0.0893,0
salaried,38,649,18879,119540,2,5.7,0,owned,6683,3336,0,0.0,0,0,0.0,0,none,personal,0.634,76,0.513,0.6,0.277,0.4693,0.354,0.5277,0.5307,18.9516,0.0,0.0,0
salaried,32,589,151411,2139717,0,0.5,0,rent,90009,20014,0,0.0,0,0,0.0,0,none,vehicle,0.712,1,0.212,2.2,0.02,0.2733,0.5945,1.1777,0.7267,8.4915,0.0,0.045,1
salaried,24,686,27800,566446,0,3.2,1,rent,13940,3642,0,0.0,0,0,0.0,0,none,gold,0.466,27,0.454,2.9,0.26,0.3676,0.5014,1.698,0.6324,5.8894,0.0,0.0963,0
self_employed,45,735,29890,472379,0,1.1,4,owned,20237,2325,95496,31.3,11101,29935,4.9,1,service,personal,0.35,4,0.26,4.9,0.324,0.2452,0.677,1.317,0.7548,7.5931,0.4297,0.1162,0
self_employed,35,688,42882,418909,2,2.3,1,owned,28003,7063,357354,12.0,32177,101852,17.8,1,trading,business,0.632,26,0.096,17.8,0.38,0.1823,0.653,0.8141,0.8177,12.2839,0.3751,0.09,0
salaried,41,813,35835,373003,0,1.0,5,rent,13239,8207,0,0.0,0,0,0.0,0,none,personal,0.111,15,0.435,3.2,0.4,0.4015,0.3694,0.8674,0.5985,11.5286,0.0,0.0236,0
self_employed,23,665,28658,334977,0,3.0,0,rent,8791,3793,108145,26.5,17010,32049,7.1,0,manufacturing,business,0.786,23,0.581,7.1,0.3,0.5609,0.3068,0.9741,0.4391,10.2663,0.4536,0.1573,0
self_employed,31,710,17639,244808,0,0.6,2,rent,9901,1825,129698,13.6,20527,32841,2.8,0,trading,home,0.199,3,0.354,2.8,0.526,0.3352,0.5613,1.1566,0.6648,8.6463,0.4115,0.1583,1
self_employed,42,636,16517,236213,0,0.7,0,rent,9718,2386,63285,26.1,11344,18228,3.4,1,manufacturing,home,0.352,7,0.275,3.4,0.4,0.2672,0.5884,1.1918,0.7328,8.3909,0.4673,0.1793,1
self_employed,34,640,11000,377533,0,0.5,5,rent,5265,2043,102801,10.7,5961,29324,8.0,1,trading,business,0.497,11,0.313,8.0,0.422,0.3356,0.4786,2.8601,0.6644,3.4964,0.3432,0.058,0
self_employed,39,641,11250,54633,0,1.6,5,rent,5561,1075,50000,22.5,6929,14069,6.5,1,manufacturing,gold,0.697,1,0.359,6.5,0.6,0.4101,0.4943,0.4047,0.5899,24.7103,0.42,0.1386,0
salaried,32,768,54275,835060,2,1.7,0,owned,24466,7436,0,0.0,0,0,0.0,0,none,vehicle,0.099,5,0.419,0.8,0.299,0.4122,0.4508,1.2821,0.5878,7.7994,0.0,0.0,0
self_employed,26,705,56428,789104,0,2.8,4,rent,24724,5284,172563,32.7,15523,22834,9.0,0,service,business,0.711,24,0.447,9.0,0.227,0.4682,0.4382,1.1654,0.5318,8.5811,0.2223,0.09,0
salaried,41,709,39250,684402,0,0.8,0,rent,15997,2716,0,0.0,0,0,0.0,0,none,business,0.595,7,0.508,0.5,0.368,0.5232,0.4076,1.4531,0.4768,6.8819,0.0,0.0121,0
self_employed,22,630,42333,589138,0,2.0,0,rent,18965,6735,415028,10.2,76563,63884,3.1,0,trading,business,0.606,32,0.486,3.1,0.6,0.3929,0.448,1.1597,0.6071,8.6227,0.3384,0.1845,0
self_employed,30,568,49806,1590228,0,10.0,0,owned,30943,3525,178515,27.9,30586,36000,2.9,1,manufacturing,home,0.882,114,0.26,2.9,0.551,0.308,0.6213,2.6607,0.692,3.7584,0.373,0.1713,0
self_employed,35,658,15757,610606,0,2.3,1,rent,4739,1128,147259,10.7,27878,46417,6.8,1,trading,home,0.759,30,0.6,6.8,0.111,0.6277,0.3008,3.2293,0.3723,3.0967,0.5045,0.1893,0
self_employed,21,622,8950,86274,0,1.0,3,owned,5387,1621,50000,17.9,3693,7637,8.5,1,manufacturing,business,0.431,5,0.156,8.5,0.22,0.217,0.6019,0.8033,0.783,12.4487,0.2266,0.0739,1
salaried,49,712,29574,509501,1,5.6,0,owned,15972,5736,0,0.0,0,0,0.0,0,none,vehicle,0.453,70,0.285,0.8,0.274,0.266,0.5401,1.4357,0.734,6.9654,0.0,0.0,0
salaried,38,750,87704,515092,0,18.0,1,owned,43728,6312,0,0.0,0,0,0.0,0,none,business,0.466,222,0.482,1.2,0.126,0.4294,0.4986,0.4894,0.5706,20.4322,0.0,0.0,0
salaried,21,600,32574,700933,0,0.7,0,owned,15183,6470,0,0.0,0,0,0.0,0,none,home,0.575,9,0.411,1.0,0.26,0.3353,0.4661,1.7932,0.6647,5.5767,0.0,0.0,1
salaried,35,700,56588,487537,0,4.6,0,rent,32038,11217,0,0.0,0,0,0.0,0,none,personal,0.456,60,0.324,1.9,0.133,0.2356,0.5662,0.718,0.7644,13.9283,0.0,0.1463,0
salaried,38,678,37621,976149,1,0.9,3,owned,20527,3320,0,0.0,0,0,0.0,0,none,home,0.337,5,0.331,1.0,0.149,0.3661,0.5456,2.1622,0.6339,4.6248,0.0,0.0,0
salaried,39,605,19369,522438,0,1.1,1,rent,8854,1912,0,0.0,0,0,0.0,0,none,personal,0.49,1,0.469,1.6,0.138,0.4442,0.4571,2.2477,0.5558,4.4489,0.0,0.0349,1
salaried,27,722,67956,3199014,0,1.4,3,rent,34678,12232,0,0.0,0,0,0.0,0,none,home,0.453,15,0.332,2.7,0.057,0.3097,0.5103,3.9229,0.6903,2.5491,0.0,0.141,0
salaried,37,724,49472,738524,4,0.6,0,rent,21762,9735,0,0.0,0,0,0.0,0,none,business,0.597,7,0.322,6.3,0.351,0.3633,0.4399,1.244,0.6367,8.0385,0.0,0.0828,1
self_employed,26,634,33489,340391,1,6.0,0,rent,18790,1825,133423,25.1,13774,22599,7.0,1,service,personal,0.72,81,0.365,7.0,0.298,0.3844,0.5611,0.847,0.6156,11.8061,0.2726,0.1032,0
self_employed,40,656,5850,116072,0,3.2,3,owned,2549,615,50000,11.7,4773,9531,0.5,0,trading,home,0.497,31,0.497,0.5,0.234,0.4591,0.4357,1.6534,0.5409,6.048,0.2861,0.0955,1
self_employed,40,713,16916,158068,0,8.2,6,owned,5356,1625,178063,9.5,31367,58656,17.0,1,trading,personal,0.22,107,0.6,17.0,0.443,0.5873,0.3166,0.7787,0.4127,12.8421,0.5056,0.1762,0
self_employed,35,712,13553,81472,0,5.6,4,rent,5145,1402,154017,8.8,20727,22899,1.1,0,trading,vehicle,0.714,67,0.461,1.1,0.23,0.5169,0.3796,0.5009,0.4831,19.9622,0.2833,0.1346,0
self_employed,28,695,67799,855124,1,1.4,0,rent,44525,6074,259768,26.1,42122,41377,4.4,1,manufacturing,vehicle,0.726,11,0.225,4.4,0.313,0.2537,0.6567,1.0511,0.7463,9.5143,0.3214,0.1622,1
self_employed,21,676,10044,353732,0,1.0,3,owned,4653,1463,74400,13.5,13756,20172,8.4,0,manufacturing,home,0.758,12,0.385,8.4,0.351,0.3911,0.4633,2.9349,0.6089,3.4073,0.456,0.1849,0
salaried,21,849,71749,1143085,0,1.0,5,rent,30925,13236,0,0.0,0,0,0.0,0,none,home,0.32,20,0.379,0.1,0.27,0.3845,0.431,1.3276,0.6155,7.5321,0.0,0.1247,0
self_employed,36,698,22932,206883,0,5.6,1,owned,14143,3394,169868,13.5,27040,34478,7.3,1,manufacturing,personal,0.579,71,0.249,7.3,0.119,0.2353,0.6167,0.7518,0.7647,13.3014,0.3622,0.1592,1
salaried,39,784,31850,819342,0,0.9,1,rent,20309,5630,0,0.0,0,0,0.0,0,none,personal,0.177,8,0.132,3.1,0.024,0.1856,0.6376,2.1438,0.8144,4.6647,0.0,0.1397,0
salaried,38,586,94065,1862506,0,1.2,1,rent,47355,19265,0,0.0,0,0,0.0,0,none,vehicle,0.856,19,0.308,2.0,0.157,0.2918,0.5034,1.65,0.7082,6.0605,0.0,0.02,1
salaried,32,668,49064,573695,0,0.5,4,owned,34083,7570,0,0.0,0,0,0.0,0,none,gold,0.212,2,0.334,1.4,0.09,0.151,0.6947,0.9744,0.849,10.2627,0.0,0.0,0
salaried,31,581,190399,4077255,0,2.9,1,rent,82862,46487,0,0.0,0,0,0.0,0,none,education,0.777,36,0.311,5.6,0.149,0.3206,0.4352,1.7845,0.6794,5.6037,0.0,0.1108,0
salaried,38,647,27147,357535,0,3.3,4,rent,17296,2771,0,0.0,0,0,0.0,0,none,personal,0.578,34,0.161,7.9,0.083,0.2608,0.6371,1.0975,0.7392,9.1114,0.0,0.0158,0
salaried,42,652,25654,297958,0,6.1,1,rent,18526,1881,0,0.0,0,0,0.0,0,none,education,0.682,83,0.216,1.5,0.333,0.2045,0.7221,0.9679,0.7955,10.3319,0.0,0.1339,0
self_employed,28,713,16297,261635,0,1.9,9,rent,7702,2703,118955,13.7,19242,35011,14.7,1,manufacturing,vehicle,0.795,26,0.326,14.7,0.515,0.3615,0.4726,1.3378,0.6385,7.4747,0.4561,0.1618,1
self_employed,38,438,6950,104383,2,4.1,2,owned,2764,816,50000,13.9,4580,12502,7.5,1,trading,education,0.85,44,0.417,7.5,0.343,0.4849,0.3977,1.2516,0.5151,7.9898,0.3416,0.0916,0
salaried,23,575,33514,248203,1,3.0,5,owned,20934,4625,0,0.0,0,0,0.0,0,none,home,0.654,28,0.304,0.1,0.133,0.2374,0.6246,0.6172,0.7626,16.2032,0.0,0.0,0
salaried,26,704,75871,2121261,0,3.1,2,owned,50892,11803,0,0.0,0,0,0.0,0,none,education,0.471,35,0.208,0.2,0.1,0.1737,0.6708,2.3299,0.8263,4.292,0.0,0.0,1
salaried,50,496,53233,379673,1,0.5,7,owned,28497,9435,0,0.0,0,0,0.0,0,none,education,0.471,1,0.317,9.2,0.043,0.2874,0.5353,0.5944,0.7126,16.8249,0.0,0.0,1
self_employed,40,658,47728,448015,1,3.6,4,owned,19481,3631,141627,33.7,17984,45090,7.1,0,service,home,0.652,38,0.511,7.1,0.375,0.5158,0.4082,0.7822,0.4842,12.7839,0.4454,0.127,0
self_employed,37,699,67530,502957,0,4.3,1,owned,43170,3792,204637,33.0,31206,50313,1.2,1,service,home,0.586,49,0.251,1.2,0.3,0.3046,0.6393,0.6207,0.6954,16.1119,0.3984,0.1525,0
salaried,42,784,21315,78556,0,12.3,2,owned,10190,1607,0,0.0,0,0,0.0,0,none,business,0.401,150,0.476,2.4,0.093,0.4465,0.4781,0.3071,0.5535,32.5602,0.0,0.0,0
salaried,35,547,39120,448450,0,2.3,3,rent,21175,8919,0,0.0,0,0,0.0,0,none,home,0.709,23,0.241,7.0,0.092,0.2307,0.5413,0.9553,0.7693,10.4681,0.0,0.077,1
salaried,44,862,30951,306775,3,2.1,2,owned,13648,7290,0,0.0,0,0,0.0,0,none,business,0.208,35,0.33,0.9,0.4,0.3235,0.441,0.826,0.6765,12.107,0.0,0.0,1
salaried,30,733,43174,693195,0,6.8,0,owned,28085,4985,0,0.0,0,0,0.0,0,none,vehicle,0.447,79,0.184,1.5,0.184,0.234,0.6505,1.338,0.766,7.4739,0.0,0.0,0
self_employed,21,548,93669,1137603,0,1.0,1,rent,35556,12579,277949,33.7,32660,88974,4.2,1,service,personal,0.916,6,0.546,4.2,0.205,0.4861,0.3796,1.0121,0.5139,9.8807,0.4376,0.1175,1
salaried,27,650,60374,287398,2,1.3,1,owned,33143,14441,0,0.0,0,0,0.0,0,none,education,0.427,11,0.238,5.0,0.242,0.2118,0.549,0.3967,0.7882,25.2085,0.0,0.0,0
salaried,28,534,36574,259829,0,8.0,5,rent,23156,8112,0,0.0,0,0,0.0,0,none,home,0.487,87,0.25,8.0,0.079,0.1451,0.6331,0.592,0.8549,16.8914,0.0,0.1339,0
salaried,35,644,98512,1178317,0,9.3,5,rent,54580,6922,0,0.0,0,0,0.0,0,none,personal,0.603,106,0.313,0.6,0.251,0.3757,0.554,0.9968,0.6243,10.0325,0.0,0.1251,0
salaried,26,727,27312,591380,2,6.0,2,rent,14586,2683,0,0.0,0,0,0.0,0,none,personal,0.341,63,0.446,2.4,0.153,0.3677,0.5341,1.8044,0.6323,5.542,0.0,0.0542,0
self_employed,31,642,11136,288826,0,3.7,1,owned,5541,1462,137483,8.1,19551,19657,3.0,1,trading,vehicle,0.296,38,0.282,3.0,0.486,0.3711,0.4976,2.1614,0.6289,4.6267,0.2852,0.1422,0
salaried,38,732,61819,1235066,0,4.6,2,rent,42774,15021,0,0.0,0,0,0.0,0,none,business,0.192,54,0.133,5.7,0.236,0.0651,0.6919,1.6649,0.9349,6.0064,0.0,0.1134,0
salaried,42,749,34819,436537,0,6.9,0,rent,19009,7261,0,0.0,0,0,0.0,0,none,home,0.737,87,0.269,4.8,0.22,0.2455,0.5459,1.0448,0.7545,9.5714,0.0,0.0793,0
salaried,38,573,64347,462620,0,3.7,2,rent,37217,11746,0,0.0,0,0,0.0,0,none,vehicle,0.623,45,0.194,4.8,0.316,0.2391,0.5784,0.5991,0.7609,16.6911,0.0,0.0407,0
self_employed,38,605,9932,107019,1,1.3,4,owned,5479,1750,74122,13.4,4996,24289,6.7,1,manufacturing,education,0.534,17,0.238,6.7,0.298,0.2722,0.5517,0.8979,0.7278,11.1367,0.3951,0.0674,0
salaried,26,710,30113,242318,0,1.8,2,rent,15389,7443,0,0.0,0,0,0.0,0,none,business,0.279,23,0.149,4.2,0.192,0.2418,0.511,0.6706,0.7582,14.9125,0.0,0.1116,0
salaried,21,694,31676,1327258,0,1.0,3,owned,18454,2535,0,0.0,0,0,0.0,0,none,home,0.299,20,0.42,1.0,0.223,0.3374,0.5826,3.4918,0.6626,2.8639,0.0,0.0,0
salaried,28,643,72385,563229,0,0.5,0,owned,49151,11229,0,0.0,0,0,0.0,0,none,gold,0.39,13,0.107,2.4,0.217,0.1658,0.679,0.6484,0.8342,15.4221,0.0,0.0,1
salaried,40,699,45362,841032,1,6.4,5,owned,25652,3400,0,0.0,0,0,0.0,0,none,gold,0.289,68,0.39,5.4,0.061,0.3596,0.5655,1.545,0.6404,6.4723,0.0,0.0,0
self_employed,45,694,5800,74913,0,4.6,0,rent,3951,678,50000,11.6,8930,15867,1.9,1,trading,education,0.582,58,0.22,1.9,0.312,0.2019,0.6812,1.0763,0.7981,9.2908,0.4959,0.1786,0
self_employed,26,755,71749,679881,0,0.5,1,rent,41115,7714,232199,30.9,19278,28019,15.7,0,service,home,0.435,13,0.259,15.7,0.414,0.3194,0.573,0.7897,0.6806,12.6638,0.2037,0.083,0
salaried,21,524,43428,297516,4,1.0,2,owned,26359,2731,0,0.0,0,0,0.0,0,none,vehicle,0.859,12,0.387,0.9,0.283,0.3302,0.607,0.5709,0.6698,17.5162,0.0,0.0,1
